loop:1,season:59346890,P_air:4.994774198294836,P_ice:9.513011769334927e-06,P_rego:0.005216288693394261,T_sub:214.2944855693002
112,403.3023807705484,0,399.6247680421625,0,404.1434048616592,0
113,401.9983792626152,0,398.2246001646402,0,402.9377368118521,0
114,400.6410109902813,0,396.7717547055628,0,401.6779555134082,0
115,399.2308859007188,0,395.266860169525,0,400.3646306617104,0
116,397.7686425081455,0,393.7105727500564,0,398.9983600963086,0
117,396.2549482753057,0,392.1035766748031,0,397.5797701638697,0
118,394.6905000218992,0,390.4465845757744,0,396.1095161060711,0
119,393.0760243613117,0,388.7403378859444,0,394.5882824736674,0
120,391.412278167023,0,386.9856072634436,0,393.0167835680242,0
121,389.7000490700942,0,385.1831930446423,0,391.3957639113499,0
122,387.9401559891256,0,383.3339257274026,0,389.7259987469692,0
123,386.1334496940417,0,381.4386664857532,0,388.0082945708151,0
124,384.2808134050458,0,379.4983077171864,0,386.2434896953898,0
125,382.3831634279686,0,377.5137736237263,0,384.4324548472987,0
126,380.4414498271453,0,375.4860208277568,0,382.5760937993735,0
127,378.4566571367665,0,373.41603902349,0,380.6753440382387,0
128,376.4298051114403,0,371.3048516646947,0,378.7311774679463,0
129,374.3619495163724,0,369.1535166890452,0,376.7446011500202,0
130,372.2541829572071,0,366.9631272790674,0,374.7166580799027,0
131,370.1076357490242,0,364.7348126591698,0,372.6484279992744,0
132,367.9234768233833,0,362.4697389276581,0,370.5410282431386,0
133,365.702914671439,0,360.169109921848,0,368.3956146197893,0
134,363.4471983201555,0,357.8341681134272,0,366.2133823208061,0
135,361.1576183373422,0,355.4661955300001,0,363.9955668569991,0
136,358.8355078596265,0,353.0665146972672,0,361.7434450147546,0
